Timestamp,Lot,Price
2016-10-04 13:29:00,Others-CCCPS135a,13.155987638423898
2016-10-04 13:29:00,Others-CCCPS8,12.390771558245083
2016-10-04 13:29:00,Others-CCCPS105a,12.38098556495769
2016-10-04 13:29:00,Broad Street,12.391304347826088
2016-10-04 13:29:00,Others-CCCPS202,12.57044603336738
2016-10-04 13:29:00,Others-CCCPS98,11.968198517563646
2016-10-04 14:02:00,Others-CCCPS119a,10.564395290759899
2016-10-04 14:02:00,Others-CCCPS8,10.993192133131618
2016-10-04 14:02:00,BHMNCPHST01,11.304666666666666
2016-10-04 14:02:00,Others-CCCPS202,11.168266939053456
2016-10-04 14:02:00,BHMNCPNST01,11.428453608247423
2016-10-04 14:02:00,Others-CCCPS98,11.125362552368674
2016-10-04 14:02:00,Others-CCCPS135a,11.54795261395828
2016-10-04 14:02:00,BHMBCCMKT01,10.92998266897747
2016-10-04 14:02:00,Broad Street,11.740869565217391
2016-10-04 14:02:00,Shopping,11.395833333333332
2016-10-04 14:02:00,Others-CCCPS105a,11.378198108511697
2016-10-04 14:02:00,BHMBCCTHL01,11.086304909560724
2016-10-04 14:02:00,BHMMBMMBX01,11.741775836972344
2016-10-04 14:02:00,BHMEURBRD01,11.159148936170212
2016-10-04 14:29:00,BHMMBMMBX01,11.230131004366813
2016-10-04 14:29:00,Others-CCCPS135a,11.341359773371106
2016-10-04 14:29:00,Others-CCCPS202,11.159005788219272
2016-10-04 14:29:00,Shopping,10.995416666666667
2016-10-04 14:29:00,BHMBCCTHL01,10.6656330749354
2016-10-04 14:29:00,BHMBCCMKT01,10.398093587521664
2016-10-04 14:29:00,Others-CCCPS119a,10.559828754905459
2016-10-04 14:29:00,BHMEURBRD01,11.037021276595745
2016-10-04 14:29:00,Others-CCCPS105a,11.865455450472872
2016-10-04 14:29:00,Broad Street,11.12
2016-10-04 14:29:00,Others-CCCPS98,11.11917499194328
2016-10-04 14:29:00,Others-CCCPS8,10.779878971255673
2016-10-04 14:29:00,BHMNCPNST01,11.015257731958764
2016-10-04 14:29:00,BHMNCPHST01,10.906666666666668
2016-10-04 14:57:00,BHMBCCTHL01,11.134625322997417
2016-10-04 14:57:00,BHMMBMMBX01,10.930538573508008
2016-10-04 14:57:00,Others-CCCPS135a,11.820345093999485
2016-10-04 14:57:00,BHMNCPNST01,10.883917525773196
2016-10-04 14:57:00,Shopping,11.375416666666668
2016-10-04 14:57:00,Others-CCCPS119a,10.450981091687478
2016-10-04 14:57:00,BHMEURBRD01,11.125106382978723
2016-10-04 14:57:00,Others-CCCPS105a,10.935988053758088
2016-10-04 14:57:00,Others-CCCPS98,11.10138575572027
2016-10-04 14:57:00,Broad Street,11.502608695652174
2016-10-04 14:57:00,Others-CCCPS8,10.695673222390317
2016-10-04 14:57:00,BHMNCPHST01,10.884666666666668
2016-10-04 14:57:00,Others-CCCPS202,11.645114061967995
2016-10-04 14:57:00,BHMBCCMKT01,10.166204506065858
2016-10-04 15:30:00,Broad Street,10.473623188405798
2016-10-04 15:30:00,BHMBCCTHL01,10.407751937984496
2016-10-04 15:30:00,Shopping,10.741666666666667
2016-10-04 15:30:00,Others-CCCPS105a,10.612891986062719
2016-10-04 15:30:00,Others-CCCPS98,10.49055752497583
2016-10-04 15:30:00,Others-CCCPS8,10.233282904689863
2016-10-04 15:30:00,BHMEURBRD01,10.899574468085106
2016-10-04 15:30:00,BHMNCPNST01,10.757525773195876
2016-10-04 15:30:00,BHMMBMMBX01,10.666084425036392
2016-10-04 15:30:00,BHMBCCMKT01,10.028769497400345
2016-10-04 15:30:00,Others-CCCPS202,10.730405175348997
2016-10-04 15:30:00,BHMNCPHST01,10.652000000000001
2016-10-04 15:30:00,Others-CCCPS119a,9.94584373885123
2016-10-04 15:30:00,Others-CCCPS135a,11.184908575843421
2016-10-04 16:04:00,Broad Street,10.419130434782609
2016-10-04 16:04:00,BHMNCPNST01,10.322886597938144
2016-10-04 16:04:00,BHMBCCTHL01,9.958139534883722
2016-10-04 16:04:00,Others-CCCPS202,10.405345590738849
2016-10-04 16:04:00,Others-CCCPS8,10.101815431164903
2016-10-04 16:04:00,BHMNCPHST01,10.532
2016-10-04 16:04:00,BHMMBMMBX01,10.795050946142648
2016-10-04 16:04:00,Others-CCCPS119a,10.1315733143061
2016-10-04 16:04:00,BHMBCCMKT01,9.524610051993069
2016-10-04 16:04:00,BHMEURBRD01,10.739999999999998
2016-10-04 16:04:00,Others-CCCPS98,10.462713503061552
2016-10-04 16:04:00,Shopping,10.7075
2016-10-04 16:04:00,Others-CCCPS105a,10.507894474863116
2016-10-04 16:04:00,Others-CCCPS135a,10.247205768735514
2016-10-04 16:31:00,BHMBCCMKT01,9.798266897746966
2016-10-04 16:31:00,Others-CCCPS8,10.273978819969743
2016-10-04 16:31:00,Others-CCCPS202,10.076472591079334
2016-10-04 16:31:00,Others-CCCPS98,9.941314856590395
2016-10-04 16:31:00,Others-CCCPS105a,10.233648581383772
2016-10-04 16:31:00,Others-CCCPS135a,10.686015967035797
2016-10-04 16:31:00,Shopping,10.347916666666666
2016-10-04 16:31:00,BHMBCCTHL01,10.306459948320413
2016-10-04 16:31:00,Others-CCCPS119a,10.015875847306457
2016-10-04 16:31:00,Broad Street,9.980289855072465
2016-10-04 16:31:00,BHMMBMMBX01,10.348471615720523
2016-10-04 16:31:00,BHMEURBRD01,10.353191489361702
2016-10-04 16:31:00,BHMNCPNST01,10.301443298969073
2016-10-04 16:31:00,BHMNCPHST01,9.816666666666668
2016-10-05 07:57:00,BHMMBMMBX01,10.028384279475983
2016-10-05 07:57:00,Others-CCCPS8,10.074130105900151
2016-10-05 07:57:00,Others-CCCPS119a,9.77021048876204
2016-10-05 07:57:00,Others-CCCPS105a,9.99268292682927
2016-10-05 07:57:00,Shopping,10.050833333333333
2016-10-05 07:57:00,BHMBCCMKT01,9.474870017331021
2016-10-05 07:57:00,Others-CCCPS135a,10.427453000257533
2016-10-05 07:57:00,Others-CCCPS98,9.867579761521108
2016-10-05 07:57:00,BHMBCCTHL01,10.101808785529716
2016-10-05 07:57:00,BHMNCPNST01,10.242061855670102
2016-10-05 07:57:00,BHMEURBRD01,9.616170212765958
2016-10-05 07:57:00,Others-CCCPS202,9.961797752808987
2016-10-05 07:57:00,BHMNCPHST01,9.752666666666666
2016-10-05 07:57:00,Broad Street,10.008695652173913
2016-10-05 08:30:00,Others-CCCPS8,10.094704992435705
2016-10-05 08:30:00,BHMNCPHST01,9.862
2016-10-05 08:30:00,Broad Street,10.14086956521739
2016-10-05 08:30:00,BHMBCCMKT01,9.281802426343154
2016-10-05 08:30:00,Others-CCCPS135a,10.129436003090394
2016-10-05 08:30:00,BHMBCCTHL01,10.14935400516796
2016-10-05 08:30:00,Shopping,10.024583333333332
2016-10-05 08:30:00,Others-CCCPS105a,10.125335988053758
2016-10-05 08:30:00,Others-CCCPS119a,9.893043168034248
2016-10-05 08:30:00,Others-CCCPS98,9.995939413470834
2016-10-05 08:30:00,BHMNCPNST01,9.850309278350515
2016-10-05 08:30:00,BHMEURBRD01,10.242127659574468
2016-10-05 08:30:00,Others-CCCPS202,10.10047667688117
2016-10-05 08:30:00,BHMMBMMBX01,10.184279475982532
2016-10-05 09:04:00,Others-CCCPS98,10.631002255881405
2016-10-05 09:04:00,Others-CCCPS119a,9.91958615768819
2016-10-05 09:04:00,Broad Street,10.291594202898551
2016-10-05 09:04:00,BHMNCPNST01,10.283298969072163
2016-10-05 09:04:00,Others-CCCPS105a,10.177899452463913
2016-10-05 09:04:00,BHMMBMMBX01,10.299970887918487
2016-10-05 09:04:00,Others-CCCPS135a,10.641308266804018
2016-10-05 09:04:00,Others-CCCPS8,10.035249621785175
2016-10-05 09:04:00,Others-CCCPS202,10.292774940415391
2016-10-05 09:04:00,BHMNCPHST01,10.013333333333332
2016-10-05 09:04:00,Shopping,10.80625
2016-10-05 09:04:00,BHMBCCTHL01,10.136175710594316
2016-10-05 09:04:00,BHMBCCMKT01,9.898440207972271
2016-10-05 09:04:00,BHMEURBRD01,10.281702127659575
2016-10-05 09:30:00,BHMNCPNST01,10.322886597938144
2016-10-05 09:30:00,Others-CCCPS105a,10.434046789447487
2016-10-05 09:30:00,Shopping,10.674166666666668
2016-10-05 09:30:00,BHMBCCTHL01,10.62919896640827
2016-10-05 09:30:00,Others-CCCPS202,10.694994892747701
2016-10-05 09:30:00,Others-CCCPS135a,10.725779036827195
2016-10-05 09:30:00,BHMEURBRD01,10.230638297872343
2016-10-05 09:30:00,BHMBCCMKT01,9.715077989601387
2016-10-05 09:30:00,BHMMBMMBX01,10.340320232896651
2016-10-05 09:30:00,Others-CCCPS98,10.458588462777957
2016-10-05 09:30:00,BHMNCPHST01,10.589333333333334
2016-10-05 09:30:00,Others-CCCPS8,10.578819969742815
2016-10-05 09:30:00,Others-CCCPS119a,10.176425258651445
2016-10-05 09:30:00,Broad Street,10.391304347826088
2016-10-05 10:04:00,BHMNCPNST01,10.859175257731959
2016-10-05 10:04:00,Others-CCCPS202,11.03258426966292
2016-10-05 10:04:00,Others-CCCPS105a,11.29616724738676
2016-10-05 10:04:00,BHMNCPHST01,11.266000000000002
2016-10-05 10:04:00,Others-CCCPS8,10.62965204236006
2016-10-05 10:04:00,Shopping,11.244166666666667
2016-10-05 10:04:00,Broad Street,10.863188405797104
2016-10-05 10:04:00,BHMBCCTHL01,10.840826873385012
2016-10-05 10:04:00,BHMMBMMBX01,11.224163027656479
2016-10-05 10:04:00,BHMBCCMKT01,10.358058925476604
2016-10-05 10:04:00,Others-CCCPS98,10.786690299709958
2016-10-05 10:04:00,BHMEURBRD01,10.751914893617021
2016-10-05 10:04:00,Others-CCCPS135a,11.209219675508628
2016-10-05 10:04:00,Others-CCCPS119a,10.556118444523724
2016-10-05 10:30:00,BHMEURBRD01,10.987659574468086
2016-10-05 10:30:00,Shopping,11.374583333333334
2016-10-05 10:30:00,Others-CCCPS202,11.75083418454205
2016-10-05 10:30:00,BHMNCPNST01,10.58556701030928
2016-10-05 10:30:00,Others-CCCPS105a,10.933200597312098
2016-10-05 10:30:00,Others-CCCPS119a,10.867249375668926
2016-10-05 10:30:00,BHMBCCTHL01,11.196640826873386
2016-10-05 10:30:00,BHMBCCMKT01,10.477469670710573
2016-10-05 10:30:00,Broad Street,10.993333333333334
2016-10-05 10:30:00,Others-CCCPS98,11.304737350950694
2016-10-05 10:30:00,Others-CCCPS8,10.860514372163388
2016-10-05 10:30:00,BHMNCPHST01,11.390666666666668
2016-10-05 10:30:00,BHMMBMMBX01,10.91307132459971
2016-10-05 10:30:00,Others-CCCPS135a,11.442183878444501
2016-10-05 11:04:00,BHMMBMMBX01,11.520815138282387
2016-10-05 11:04:00,Others-CCCPS202,11.562274429690161
2016-10-05 11:04:00,Broad Street,11.923478260869565
2016-10-05 11:04:00,BHMNCPHST01,11.204666666666666
2016-10-05 11:04:00,BHMEURBRD01,11.514893617021276
2016-10-05 11:04:00,Shopping,12.0875
2016-10-05 11:04:00,BHMNCPNST01,11.905360824742269
2016-10-05 11:04:00,Others-CCCPS105a,12.761871577899454
2016-10-05 11:04:00,Others-CCCPS135a,13.254545454545456
2016-10-05 11:04:00,BHMBCCTHL01,11.50077519379845
2016-10-05 11:04:00,BHMBCCMKT01,10.5051993067591
2016-10-05 11:04:00,Others-CCCPS98,11.422268772155977
2016-10-05 11:04:00,Others-CCCPS8,12.27927382753404
2016-10-05 11:04:00,Others-CCCPS119a,10.97210132001427
2016-10-05 11:30:00,BHMNCPNST01,11.403711340206184
2016-10-05 11:30:00,Others-CCCPS105a,12.071826779492284
2016-10-05 11:30:00,Others-CCCPS202,11.564998297582568
2016-10-05 11:30:00,Others-CCCPS98,11.624589107315503
2016-10-05 11:30:00,Others-CCCPS8,11.581694402420576
2016-10-05 11:30:00,BHMEURBRD01,12.370212765957445
2016-10-05 11:30:00,BHMMBMMBX01,11.785269286754005
2016-10-05 11:30:00,Broad Street,11.535072463768117
2016-10-05 11:30:00,Shopping,11.795833333333334
2016-10-05 11:30:00,BHMBCCTHL01,11.602842377260984
2016-10-05 11:30:00,Others-CCCPS135a,11.858047901107392
2016-10-05 11:30:00,BHMBCCMKT01,10.624610051993066
2016-10-05 11:30:00,Others-CCCPS119a,10.969247235105245
2016-10-05 11:30:00,BHMNCPHST01,11.716000000000001
2016-10-05 12:04:00,BHMEURBRD01,12.560851063829787
2016-10-05 12:04:00,BHMMBMMBX01,12.956914119359535
2016-10-05 12:04:00,Others-CCCPS135a,13.161962400206026
2016-10-05 12:04:00,BHMNCPNST01,12.408659793814435
2016-10-05 12:04:00,Others-CCCPS98,12.425878182404125
2016-10-05 12:04:00,Others-CCCPS202,12.970173646578141
2016-10-05 12:04:00,BHMNCPHST01,12.819333333333335
2016-10-05 12:04:00,BHMBCCMKT01,11.246793760831888
2016-10-05 12:04:00,Others-CCCPS8,12.589561270801816
2016-10-05 12:04:00,Others-CCCPS119a,11.866107741705317
2016-10-05 12:04:00,Broad Street,12.397101449275365
2016-10-05 12:04:00,BHMBCCTHL01,12.496640826873385
2016-10-05 12:04:00,Shopping,12.802500000000002
2016-10-05 12:04:00,Others-CCCPS105a,11.680985564957691
2016-10-05 12:17:00,BHMNCPNST01,12.420206185567011
2016-10-05 12:30:00,Broad Street,12.567536231884059
2016-10-05 12:30:00,BHMNCPHST01,12.713333333333333
2016-10-05 12:30:00,Others-CCCPS98,12.629487592652271
2016-10-05 12:30:00,BHMBCCMKT01,11.653726169844022
2016-10-05 12:30:00,Others-CCCPS8,12.590771558245082
2016-10-05 12:30:00,BHMEURBRD01,12.965957446808513
2016-10-05 12:30:00,BHMBCCTHL01,12.394573643410851
2016-10-05 12:30:00,Shopping,12.19875
2016-10-05 12:30:00,Others-CCCPS135a,13.557223796033995
2016-10-05 12:30:00,Others-CCCPS202,12.973442288049029
2016-10-05 12:30:00,Others-CCCPS105a,12.786162269785965
2016-10-05 12:30:00,BHMMBMMBX01,12.969723435225617
2016-10-05 12:30:00,Others-CCCPS119a,12.06553692472351
2016-10-05 12:57:00,BHMNCPHST01,12.304
2016-10-05 12:57:00,Others-CCCPS105a,12.293330014932803
2016-10-05 12:57:00,BHMEURBRD01,12.467659574468085
2016-10-05 12:57:00,BHMBCCTHL01,12.509043927648579
2016-10-05 12:57:00,BHMNCPNST01,12.415257731958762
2016-10-05 12:57:00,Others-CCCPS202,12.576166155941438
2016-10-05 12:57:00,Others-CCCPS135a,13.54795261395828
2016-10-05 12:57:00,Others-CCCPS8,12.600453857791226
2016-10-05 12:57:00,Others-CCCPS119a,12.367249375668926
2016-10-05 12:57:00,Shopping,12.690833333333334
2016-10-05 12:57:00,Broad Street,11.971014492753623
2016-10-05 12:57:00,BHMBCCMKT01,11.64263431542461
2016-10-05 12:57:00,BHMMBMMBX01,12.472052401746726
2016-10-05 12:57:00,Others-CCCPS98,12.529745407669997
2016-10-05 13:30:00,BHMNCPNST01,12.11360824742268
2016-10-05 13:30:00,BHMBCCMKT01,11.348180242634314
2016-10-05 13:30:00,BHMNCPHST01,12.307333333333332
2016-10-05 13:30:00,BHMMBMMBX01,12.542940320232898
2016-10-05 13:30:00,Others-CCCPS105a,12.782180189148828
2016-10-05 13:30:00,Broad Street,12.175652173913043
2016-10-05 13:30:00,Others-CCCPS135a,12.088158640226627
2016-10-05 13:30:00,Others-CCCPS8,12.298638426626324
2016-10-05 13:30:00,Others-CCCPS98,12.521753142120527
2016-10-05 13:30:00,BHMBCCTHL01,12.113178294573643
2016-10-05 13:30:00,Others-CCCPS202,11.57752808988764
2016-10-05 13:30:00,Shopping,11.794583333333334
2016-10-05 13:30:00,BHMEURBRD01,12.572765957446808
2016-10-05 13:30:00,Others-CCCPS119a,11.966393150196218
2016-10-05 13:57:00,Others-CCCPS119a,10.965251516232609
2016-10-05 13:57:00,BHMBCCMKT01,10.641247833622185
2016-10-05 13:57:00,Others-CCCPS105a,11.778596316575413
2016-10-05 13:57:00,Others-CCCPS98,11.918917176925557
2016-10-05 13:57:00,Shopping,11.792500000000002
2016-10-05 13:57:00,BHMEURBRD01,11.574468085106382
2016-10-05 13:57:00,Others-CCCPS8,11.595007564296521
2016-10-05 13:57:00,Others-CCCPS202,11.574531835205994
2016-10-05 13:57:00,BHMNCPNST01,12.00701030927835
2016-10-05 13:57:00,BHMNCPHST01,11.209333333333333
2016-10-05 13:57:00,BHMMBMMBX01,11.839446870451239
2016-10-05 13:57:00,Broad Street,11.967536231884058
2016-10-05 13:57:00,Others-CCCPS135a,12.246922482616535
2016-10-05 13:57:00,BHMBCCTHL01,11.513178294573644
2016-10-05 14:30:00,Others-CCCPS135a,11.332912696368787
2016-10-05 14:30:00,BHMBCCTHL01,11.094573643410854
2016-10-05 14:30:00,BHMNCPHST01,10.911333333333333
2016-10-05 14:30:00,Others-CCCPS98,10.70731550112794
2016-10-05 14:30:00,BHMMBMMBX01,11.02197962154294
2016-10-05 14:30:00,BHMEURBRD01,11.160851063829787
2016-10-05 14:30:00,BHMBCCMKT01,10.819064124783363
2016-10-05 14:30:00,Others-CCCPS8,10.880484114977307
2016-10-05 14:30:00,BHMNCPNST01,10.995463917525772
2016-10-05 14:30:00,Shopping,10.987083333333333
2016-10-05 14:30:00,Others-CCCPS119a,10.556118444523724
2016-10-05 14:30:00,Broad Street,11.057101449275363
2016-10-05 14:30:00,Others-CCCPS105a,11.863066202090593
2016-10-05 14:30:00,Others-CCCPS202,11.267722165474975
2016-10-05 14:57:00,Others-CCCPS105a,11.239571926331509
2016-10-05 14:57:00,Shopping,11.274166666666666
2016-10-05 14:57:00,BHMBCCMKT01,10.20103986135182
2016-10-05 14:57:00,Others-CCCPS98,11.592620045117629
2016-10-05 14:57:00,BHMBCCTHL01,11.57390180878553
2016-10-05 14:57:00,Others-CCCPS119a,10.948697823760257
2016-10-05 14:57:00,BHMEURBRD01,11.040425531914893
